word 	 #docs it exists in 	 doc names
sobbings	1	melville-moby_dick.txt, 
sober	10	chesterton-ball.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, milton-paradise.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
sobered	3	chesterton-thursday.txt, austen-sense.txt, edgeworth-parents.txt, 
soberest	1	chesterton-ball.txt, 
sobering	2	austen-persuasion.txt, austen-emma.txt, 
soberly	7	melville-moby_dick.txt, chesterton-brown.txt, bible-kjv.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-thursday.txt, edgeworth-parents.txt, 
soberness	1	bible-kjv.txt, 
sobriety	4	melville-moby_dick.txt, bible-kjv.txt, chesterton-ball.txt, chesterton-thursday.txt, 
sobs	5	whitman-leaves.txt, austen-persuasion.txt, carroll-alice.txt, austen-sense.txt, edgeworth-parents.txt, 
sobut	1	edgeworth-parents.txt, 
socalled	2	melville-moby_dick.txt, chesterton-brown.txt, 
socho	1	bible-kjv.txt, 
sochoh	1	bible-kjv.txt, 
sociability	1	chesterton-thursday.txt, 
sociable	3	melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, 
sociableand	1	melville-moby_dick.txt, 
sociably	3	melville-moby_dick.txt, milton-paradise.txt, chesterton-thursday.txt, 
social	9	chesterton-brown.txt, whitman-leaves.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, austen-persuasion.txt, milton-paradise.txt, chesterton-thursday.txt, austen-emma.txt, 
socialist	1	chesterton-ball.txt, 
socialists	1	chesterton-ball.txt, 
socially	1	melville-moby_dick.txt, 
societie	1	shakespeare-macbeth.txt, 
societies	2	melville-moby_dick.txt, whitman-leaves.txt, 
society	11	chesterton-brown.txt, whitman-leaves.txt, shakespeare-macbeth.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, milton-paradise.txt, austen-persuasion.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
societybut	1	austen-sense.txt, 
societys	1	chesterton-brown.txt, 
societythe	1	austen-emma.txt, 
sociological	1	chesterton-brown.txt, 
socket	5	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, chesterton-ball.txt, edgeworth-parents.txt, 
sockets	2	melville-moby_dick.txt, bible-kjv.txt, 
socks	3	melville-moby_dick.txt, chesterton-ball.txt, chesterton-thursday.txt, 
socksby	1	chesterton-thursday.txt, 
socksin	1	melville-moby_dick.txt, 
socoh	1	bible-kjv.txt, 
socrates	1	whitman-leaves.txt, 
socratic	1	melville-moby_dick.txt, 
sod	3	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, 
soda	1	chesterton-brown.txt, 
sodaine	3	shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
sodainely	1	shakespeare-hamlet.txt, 
sodainly	1	shakespeare-caesar.txt, 
sodawater	1	chesterton-brown.txt, 
sodden	1	bible-kjv.txt, 
sodering	1	bible-kjv.txt, 
sodi	1	bible-kjv.txt, 
sodom	3	melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, 
sodoma	1	bible-kjv.txt, 
sodomite	1	bible-kjv.txt, 
sodomites	1	bible-kjv.txt, 
soeer	1	milton-paradise.txt, 
soever	2	melville-moby_dick.txt, bible-kjv.txt, 
sofa	5	melville-moby_dick.txt, austen-persuasion.txt, austen-sense.txt, edgeworth-parents.txt, austen-emma.txt, 
sofala	1	milton-paradise.txt, 
sofas	1	melville-moby_dick.txt, 
sofor	1	austen-emma.txt, 
soft	16	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, blake-poems.txt, bryant-stories.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
softborn	1	whitman-leaves.txt, 
softbreathd	1	whitman-leaves.txt, 
softebbing	1	milton-paradise.txt, 
soften	5	melville-moby_dick.txt, milton-paradise.txt, austen-persuasion.txt, austen-sense.txt, austen-emma.txt, 
softened	8	bryant-stories.txt, chesterton-ball.txt, edgeworth-parents.txt, austen-persuasion.txt, milton-paradise.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
softener	2	melville-moby_dick.txt, austen-sense.txt, 
softening	4	milton-paradise.txt, chesterton-thursday.txt, edgeworth-parents.txt, austen-emma.txt, 
softens	1	chesterton-ball.txt, 
softer	4	bible-kjv.txt, bryant-stories.txt, chesterton-thursday.txt, austen-emma.txt, 
softest	5	melville-moby_dick.txt, blake-poems.txt, milton-paradise.txt, edgeworth-parents.txt, austen-emma.txt, 
softfalling	1	whitman-leaves.txt, 
softhearted	1	austen-emma.txt, 
softly	12	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, shakespeare-caesar.txt, chesterton-thursday.txt, austen-emma.txt, 
softness	6	melville-moby_dick.txt, chesterton-brown.txt, whitman-leaves.txt, milton-paradise.txt, chesterton-ball.txt, austen-emma.txt, 
softnessa	1	whitman-leaves.txt, 
softtickling	1	whitman-leaves.txt, 
softtoed	1	melville-moby_dick.txt, 
software	1	chesterton-ball.txt, 
sog	1	melville-moby_dick.txt, 
sogger	1	melville-moby_dick.txt, 
soggy	2	melville-moby_dick.txt, whitman-leaves.txt, 
soharriets	1	austen-emma.txt, 
sohe	1	melville-moby_dick.txt, 
soho	1	chesterton-thursday.txt, 
sohum	1	edgeworth-parents.txt, 
soi	2	chesterton-ball.txt, austen-emma.txt, 
soidisant	1	chesterton-thursday.txt, 
soil	7	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, bryant-stories.txt, milton-paradise.txt, chesterton-ball.txt, edgeworth-parents.txt, 
soild	2	whitman-leaves.txt, shakespeare-hamlet.txt, 
soiled	2	milton-paradise.txt, chesterton-thursday.txt, 
soils	2	melville-moby_dick.txt, whitman-leaves.txt, 
soilwhen	1	melville-moby_dick.txt, 
soiree	2	chesterton-brown.txt, whitman-leaves.txt, 
sois	1	melville-moby_dick.txt, 
sojourn	2	bible-kjv.txt, milton-paradise.txt, 
sojourned	2	bible-kjv.txt, milton-paradise.txt, 
sojourner	1	bible-kjv.txt, 
sojourners	2	bible-kjv.txt, milton-paradise.txt, 
sojourneth	1	bible-kjv.txt, 
sojourning	3	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, 
sokes	1	shakespeare-hamlet.txt, 
sola	1	edgeworth-parents.txt, 
solace	4	melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-emma.txt, 
solaced	1	milton-paradise.txt, 
solaces	1	melville-moby_dick.txt, 
soladoes	1	melville-moby_dick.txt, 
solander	1	melville-moby_dick.txt, 
solanders	1	melville-moby_dick.txt, 
solar	2	melville-moby_dick.txt, chesterton-ball.txt, 
sold	13	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, shakespeare-caesar.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
soldans	1	milton-paradise.txt, 
soldier	12	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, austen-sense.txt, chesterton-thursday.txt, 
soldiering	1	whitman-leaves.txt, 
soldiers	12	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
soldiersyouthful	1	whitman-leaves.txt, 
soldiours	2	shakespeare-macbeth.txt, shakespeare-hamlet.txt, 
sole	8	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, shakespeare-macbeth.txt, milton-paradise.txt, chesterton-ball.txt, austen-sense.txt, austen-emma.txt, 
solecism	1	melville-moby_dick.txt, 
soleil	1	chesterton-thursday.txt, 
solely	6	melville-moby_dick.txt, whitman-leaves.txt, shakespeare-macbeth.txt, austen-persuasion.txt, chesterton-ball.txt, austen-sense.txt, 
solemn	13	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
solemne	2	shakespeare-macbeth.txt, shakespeare-hamlet.txt, 
solemnities	1	bible-kjv.txt, 
solemnity	8	chesterton-brown.txt, chesterton-ball.txt, bible-kjv.txt, melville-moby_dick.txt, austen-persuasion.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
solemnityif	1	chesterton-ball.txt, 
solemnized	1	milton-paradise.txt, 
solemnly	9	chesterton-brown.txt, chesterton-ball.txt, carroll-alice.txt, melville-moby_dick.txt, bible-kjv.txt, austen-persuasion.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
solemnsweet	1	whitman-leaves.txt, 
soles	4	melville-moby_dick.txt, bible-kjv.txt, carroll-alice.txt, edgeworth-parents.txt, 
solicit	3	milton-paradise.txt, chesterton-ball.txt, edgeworth-parents.txt, 
solicitation	3	austen-persuasion.txt, austen-sense.txt, austen-emma.txt, 
solicitations	1	austen-sense.txt, 
solicited	7	melville-moby_dick.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, chesterton-ball.txt, edgeworth-parents.txt, austen-emma.txt, 
solicites	1	shakespeare-macbeth.txt, 
soliciting	1	shakespeare-hamlet.txt, 
solicitor	2	chesterton-brown.txt, chesterton-thursday.txt, 
solicitous	4	milton-paradise.txt, austen-persuasion.txt, austen-sense.txt, austen-emma.txt, 
solicitously	2	melville-moby_dick.txt, austen-emma.txt, 
solicitude	4	melville-moby_dick.txt, austen-persuasion.txt, austen-sense.txt, austen-emma.txt, 
solicitudes	3	melville-moby_dick.txt, austen-persuasion.txt, austen-emma.txt, 
solicitudesincerely	1	austen-emma.txt, 
solid	12	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, austen-sense.txt, chesterton-thursday.txt, 
solidarity	1	whitman-leaves.txt, 
solidfounded	1	whitman-leaves.txt, 
solidification	1	whitman-leaves.txt, 
solidified	1	chesterton-brown.txt, 
solidifying	1	whitman-leaves.txt, 
solidity	3	chesterton-brown.txt, shakespeare-hamlet.txt, austen-emma.txt, 
solidlonger	1	whitman-leaves.txt, 
solidly	4	chesterton-brown.txt, chesterton-ball.txt, chesterton-thursday.txt, austen-sense.txt, 
solidplanted	1	whitman-leaves.txt, 
solidwalld	1	whitman-leaves.txt, 
soliloquies	1	chesterton-ball.txt, 
soliloquized	1	melville-moby_dick.txt, 
soliloquizer	1	melville-moby_dick.txt, 
soliloquizes	1	melville-moby_dick.txt, 
soliloquizing	1	melville-moby_dick.txt, 
soliloquy	2	chesterton-ball.txt, austen-emma.txt, 
solitaries	1	melville-moby_dick.txt, 
solitarily	2	bible-kjv.txt, austen-emma.txt, 
solitariness	1	austen-persuasion.txt, 
solitary	11	chesterton-brown.txt, whitman-leaves.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
solitude	9	chesterton-brown.txt, whitman-leaves.txt, chesterton-ball.txt, melville-moby_dick.txt, austen-persuasion.txt, milton-paradise.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
solitudes	1	melville-moby_dick.txt, 
sollemne	1	shakespeare-hamlet.txt, 
sollicit	1	milton-paradise.txt, 
solliciting	1	shakespeare-macbeth.txt, 
solo	1	melville-moby_dick.txt, 
soloma	1	melville-moby_dick.txt, 
solomon	5	melville-moby_dick.txt, bible-kjv.txt, bryant-stories.txt, milton-paradise.txt, chesterton-ball.txt, 
solomons	2	melville-moby_dick.txt, bible-kjv.txt, 
solomonverily	1	melville-moby_dick.txt, 
solstitial	1	milton-paradise.txt, 
solus	1	melville-moby_dick.txt, 
solution	4	whitman-leaves.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-ball.txt, 
solvd	1	whitman-leaves.txt, 
solve	4	melville-moby_dick.txt, whitman-leaves.txt, milton-paradise.txt, chesterton-thursday.txt, 
solved	1	melville-moby_dick.txt, 
solvent	1	whitman-leaves.txt, 
solving	1	whitman-leaves.txt, 
solway	1	whitman-leaves.txt, 
sombre	3	chesterton-brown.txt, whitman-leaves.txt, chesterton-thursday.txt, 
sombrely	1	chesterton-brown.txt, 
sombrero	1	chesterton-brown.txt, 
some	18	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, blake-poems.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
somebody	14	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
somebodys	3	melville-moby_dick.txt, chesterton-brown.txt, chesterton-ball.txt, 
somehow	12	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, austen-persuasion.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
someone	6	chesterton-brown.txt, bryant-stories.txt, chesterton-ball.txt, chesterton-thursday.txt, carroll-alice.txt, edgeworth-parents.txt, 
somers	1	edgeworth-parents.txt, 
somersault	2	bryant-stories.txt, carroll-alice.txt, 
somersaults	1	chesterton-brown.txt, 
somerses	1	edgeworth-parents.txt, 
somerset	3	melville-moby_dick.txt, austen-persuasion.txt, austen-sense.txt, 
somersetshire	2	austen-persuasion.txt, austen-sense.txt, 
somersetshirei	1	austen-sense.txt, 
somersetshirethere	1	austen-sense.txt, 
somerville	1	edgeworth-parents.txt, 
somervilles	1	edgeworth-parents.txt, 
someso	1	austen-emma.txt, 
something	17	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
somethinga	2	melville-moby_dick.txt, austen-sense.txt, 
somethingand	1	edgeworth-parents.txt, 
somethingi	1	edgeworth-parents.txt, 
somethingif	2	austen-sense.txt, edgeworth-parents.txt, 
somethingoffices	1	austen-emma.txt, 
somethingor	1	chesterton-ball.txt, 
somethings	1	edgeworth-parents.txt, 
somethingsay	1	chesterton-thursday.txt, 
sometime	7	bible-kjv.txt, shakespeare-macbeth.txt, milton-paradise.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-ball.txt, austen-sense.txt, 
sometimes	16	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, bryant-stories.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
someuer	1	shakespeare-hamlet.txt, 
someway	2	whitman-leaves.txt, edgeworth-parents.txt, 
somewhat	12	chesterton-brown.txt, bryant-stories.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
somewhatit	1	melville-moby_dick.txt, 
somewhere	13	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, milton-paradise.txt, austen-persuasion.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
somewherecome	1	melville-moby_dick.txt, 
somewhereto	1	melville-moby_dick.txt, 
somnambulisms	1	melville-moby_dick.txt, 
somnambulistic	1	melville-moby_dick.txt, 
somnet	1	shakespeare-hamlet.txt, 
somthing	1	shakespeare-hamlet.txt, 
son	15	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
sonand	2	austen-sense.txt, austen-emma.txt, 
sonas	1	edgeworth-parents.txt, 
sonbut	2	austen-sense.txt, austen-emma.txt, 
song	16	whitman-leaves.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, blake-poems.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
songs	13	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, austen-sense.txt, austen-emma.txt, 
songsof	1	whitman-leaves.txt, 
songster	1	melville-moby_dick.txt, 
songsthe	1	whitman-leaves.txt, 
soninlaw	2	austen-sense.txt, austen-emma.txt, 
soninlaws	3	austen-persuasion.txt, austen-sense.txt, austen-emma.txt, 
sonlisten	1	whitman-leaves.txt, 
sonnambulas	1	whitman-leaves.txt, 
sonnambules	1	whitman-leaves.txt, 
sonne	3	shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
sonnes	2	shakespeare-macbeth.txt, shakespeare-hamlet.txt, 
sonnet	3	whitman-leaves.txt, austen-persuasion.txt, shakespeare-hamlet.txt, 
sonnets	1	chesterton-thursday.txt, 
sono	1	edgeworth-parents.txt, 
sonorous	3	melville-moby_dick.txt, whitman-leaves.txt, milton-paradise.txt, 
sons	10	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
sonshow	1	melville-moby_dick.txt, 
sonsinlaw	1	austen-sense.txt, 
sonyou	1	edgeworth-parents.txt, 
sooh	1	austen-emma.txt, 
soon	15	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, burgess-busterbrown.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
soona	1	austen-sense.txt, 
soonand	1	whitman-leaves.txt, 
soonbut	1	austen-sense.txt, 
soone	3	shakespeare-macbeth.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, 
sooner	13	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, austen-sense.txt, austen-emma.txt, 
soonest	4	melville-moby_dick.txt, whitman-leaves.txt, milton-paradise.txt, edgeworth-parents.txt, 
soonhe	1	austen-sense.txt, 
soooop	1	carroll-alice.txt, 
soopstake	1	shakespeare-hamlet.txt, 
soor	1	austen-sense.txt, 
soot	3	melville-moby_dick.txt, blake-poems.txt, milton-paradise.txt, 
sooth	5	melville-moby_dick.txt, shakespeare-macbeth.txt, milton-paradise.txt, shakespeare-caesar.txt, austen-sense.txt, 
soothd	1	whitman-leaves.txt, 
soothe	7	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, austen-persuasion.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
soothed	2	melville-moby_dick.txt, chesterton-thursday.txt, 
soothes	2	melville-moby_dick.txt, whitman-leaves.txt, 
soothing	9	chesterton-brown.txt, whitman-leaves.txt, chesterton-ball.txt, carroll-alice.txt, melville-moby_dick.txt, austen-persuasion.txt, austen-sense.txt, chesterton-thursday.txt, austen-emma.txt, 
soothingly	2	melville-moby_dick.txt, whitman-leaves.txt, 
soothingoh	1	austen-sense.txt, 
soothings	2	austen-sense.txt, austen-emma.txt, 
soothsayer	2	bible-kjv.txt, shakespeare-caesar.txt, 
soothsayers	1	bible-kjv.txt, 
soothsaying	1	bible-kjv.txt, 
sootmasked	1	chesterton-brown.txt, 
sooty	3	melville-moby_dick.txt, whitman-leaves.txt, milton-paradise.txt, 
soour	1	austen-emma.txt, 
sop	1	bible-kjv.txt, 
sopater	1	bible-kjv.txt, 
sophereth	1	bible-kjv.txt, 
sophi	1	milton-paradise.txt, 
sophia	3	austen-persuasion.txt, austen-sense.txt, edgeworth-parents.txt, 
sophias	1	austen-sense.txt, 
sophist	1	chesterton-ball.txt, 
sophistical	1	edgeworth-parents.txt, 
sophisticated	1	chesterton-ball.txt, 
sophistry	1	chesterton-ball.txt, 
sophists	1	chesterton-ball.txt, 
sophocles	1	whitman-leaves.txt, 
sophy	2	austen-persuasion.txt, edgeworth-parents.txt, 
sophys	2	austen-persuasion.txt, edgeworth-parents.txt, 
soppd	1	whitman-leaves.txt, 
soprani	1	whitman-leaves.txt, 
soprano	1	whitman-leaves.txt, 
sopranos	1	whitman-leaves.txt, 
sorata	1	whitman-leaves.txt, 
sorcerer	1	bible-kjv.txt, 
sorcerers	1	bible-kjv.txt, 
sorceress	2	bible-kjv.txt, milton-paradise.txt, 
sorceries	2	bible-kjv.txt, milton-paradise.txt, 
sorcery	3	melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, 
sord	1	milton-paradise.txt, 
sordid	2	melville-moby_dick.txt, whitman-leaves.txt, 
sordidness	1	melville-moby_dick.txt, 
sore	12	blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, burgess-busterbrown.txt, bible-kjv.txt, melville-moby_dick.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, austen-sense.txt, austen-emma.txt, 
sorek	1	bible-kjv.txt, 
sorely	3	melville-moby_dick.txt, bible-kjv.txt, shakespeare-macbeth.txt, 
soreness	1	whitman-leaves.txt, 
soreplied	1	austen-sense.txt, 
sorer	1	bible-kjv.txt, 
sores	1	bible-kjv.txt, 
sorethroat	1	austen-persuasion.txt, 
sorethroati	1	austen-emma.txt, 
sorethroats	2	austen-persuasion.txt, austen-emma.txt, 
soris	1	shakespeare-macbeth.txt, 
sorowes	1	shakespeare-macbeth.txt, 
sorra	1	bryant-stories.txt, 
sorrie	1	shakespeare-hamlet.txt, 
sorrow	17	chesterton-brown.txt, whitman-leaves.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, blake-poems.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, milton-paradise.txt, austen-sense.txt, austen-emma.txt, 
sorrowbad	1	edgeworth-parents.txt, 
sorrowbut	1	austen-emma.txt, 
sorrowed	1	bible-kjv.txt, 
sorrowes	1	shakespeare-hamlet.txt, 
sorroweth	1	bible-kjv.txt, 
sorrowful	8	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, carroll-alice.txt, austen-sense.txt, edgeworth-parents.txt, austen-emma.txt, 
sorrowfully	2	edgeworth-parents.txt, austen-emma.txt, 
sorrowing	4	bible-kjv.txt, whitman-leaves.txt, milton-paradise.txt, austen-persuasion.txt, 
sorrowless	1	whitman-leaves.txt, 
sorrows	8	melville-moby_dick.txt, chesterton-brown.txt, blake-poems.txt, bible-kjv.txt, whitman-leaves.txt, milton-paradise.txt, carroll-alice.txt, austen-sense.txt, 
sorry	16	chesterton-brown.txt, whitman-leaves.txt, burgess-busterbrown.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, melville-moby_dick.txt, austen-sense.txt, austen-emma.txt, 
sorryand	1	austen-emma.txt, 
sorrybut	1	austen-emma.txt, 
sorrycome	1	austen-emma.txt, 
sorryest	1	shakespeare-macbeth.txt, 
sorryextremely	1	austen-emma.txt, 
sorryfamily	1	chesterton-ball.txt, 
sorrymiss	1	edgeworth-parents.txt, 
sorryoh	1	austen-emma.txt, 
sorryto	1	austen-emma.txt, 
sort	15	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-hamlet.txt, shakespeare-caesar.txt, chesterton-thursday.txt, austen-sense.txt, austen-emma.txt, 
sortand	1	chesterton-brown.txt, 
sortare	1	austen-emma.txt, 
sorted	3	bryant-stories.txt, milton-paradise.txt, edgeworth-parents.txt, 
sorting	1	edgeworth-parents.txt, 
sorts	12	chesterton-brown.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, carroll-alice.txt, edgeworth-parents.txt, bible-kjv.txt, melville-moby_dick.txt, milton-paradise.txt, shakespeare-hamlet.txt, chesterton-thursday.txt, 
sortsdelightful	1	austen-emma.txt, 
sortwhich	1	austen-emma.txt, 
soshe	1	austen-sense.txt, 
sosipater	1	bible-kjv.txt, 
sosthenes	1	bible-kjv.txt, 
sotai	1	bible-kjv.txt, 
sothe	2	melville-moby_dick.txt, austen-emma.txt, 
sothen	1	austen-emma.txt, 
sottish	2	bible-kjv.txt, milton-paradise.txt, 
soudanese	1	whitman-leaves.txt, 
soueraigne	2	shakespeare-macbeth.txt, shakespeare-hamlet.txt, 
soueraignty	2	shakespeare-macbeth.txt, shakespeare-hamlet.txt, 
soughing	1	whitman-leaves.txt, 
sought	14	chesterton-brown.txt, blake-poems.txt, whitman-leaves.txt, bryant-stories.txt, shakespeare-macbeth.txt, chesterton-ball.txt, edgeworth-parents.txt, melville-moby_dick.txt, bible-kjv.txt, milton-paradise.txt, austen-persuasion.txt, shakespeare-caesar.txt, austen-sense.txt, austen-emma.txt, 
soughtest	1	milton-paradise.txt, 
